     # Chirality               0               1              -1               1
            # k            phase           phase           phase           phase
      0.40816327      0.00395125      0.37369578      0.87288423      0.29399960      0.00423422      0.99997260      0.99997270      0.99997278      0.99997298      0.99997322      0.99997340      0.99997810      0.99998031      0.99998637      0.99999047      0.99999060      0.99999061      0.99999066      0.99999082      0.99999116      0.99999423      0.99999601      0.37397737      0.99997263      0.99997275      0.99997281      0.99997294      0.99997314      0.99997333      0.99997813      0.99997978      0.99998857      0.99999047      0.99999059      0.99999061      0.99999069      0.99999083      0.99999095      0.99999417      0.99999602      0.87316319      0.99997265      0.99997269      0.99997287      0.99997312      0.99997327      0.99997371      0.99997912      0.99997958      0.99998972      0.99999042      0.99999058      0.99999063      0.99999070      0.99999083      0.99999121      0.99999420      0.99999574      0.29427838      0.99997264      0.99997277      0.99997283      0.99997304      0.99997322      0.99997367      0.99997910      0.99998017      0.99998957      0.99999045      0.99999055      0.99999058      0.99999065      0.99999089      0.99999099      0.99999429      0.99999581
      0.42857143      0.00409382      0.41143419      0.82510200      0.33956526      0.00438159      0.99997213      0.99997224      0.99997231      0.99997252      0.99997277      0.99997295      0.99997772      0.99997997      0.99998614      0.99999031      0.99999044      0.99999045      0.99999051      0.99999067      0.99999101      0.99999413      0.99999594      0.41172056      0.99997217      0.99997228      0.99997235      0.99997248      0.99997268      0.99997288      0.99997776      0.99997943      0.99998838      0.99999031      0.99999043      0.99999046      0.99999053      0.99999067      0.99999080      0.99999407      0.99999595      0.82538569      0.99997218      0.99997223      0.99997241      0.99997267      0.99997282      0.99997327      0.99997877      0.99997923      0.99998955      0.99999025      0.99999042      0.99999047      0.99999054      0.99999068      0.99999106      0.99999410      0.99999567      0.33984877      0.99997218      0.99997231      0.99997237      0.99997258      0.99997277      0.99997322      0.99997874      0.99997983      0.99998940      0.99999028      0.99999039      0.99999042      0.99999049      0.99999074      0.99999083      0.99999420      0.99999574
      0.44897959      0.00420279      0.44115285      0.75603753      0.38600750      0.00449418      0.99997178      0.99997189      0.99997197      0.99997218      0.99997243      0.99997261      0.99997744      0.99997972      0.99998596      0.99999019      0.99999032      0.99999033      0.99999039      0.99999055      0.99999090      0.99999406      0.99999589      0.44144281      0.99997182      0.99997194      0.99997201      0.99997214      0.99997234      0.99997254      0.99997748      0.99997918      0.99998823      0.99999019      0.99999031      0.99999034      0.99999042      0.99999055      0.99999068      0.99999399      0.99999590      0.75632478      0.99997183      0.99997188      0.99997207      0.99997232      0.99997248      0.99997293      0.99997850      0.99997897      0.99998942      0.99999013      0.99999030      0.99999035      0.99999042      0.99999056      0.99999095      0.99999403      0.99999562      0.38629457      0.99997183      0.99997196      0.99997202      0.99997223      0.99997242      0.99997289      0.99997848      0.99997958      0.99998926      0.99999016      0.99999027      0.99999030      0.99999037      0.99999062      0.99999072      0.99999412      0.99999569
      0.46938776      0.00427623      0.46606779      0.66335012      0.43201420      0.00457004      0.99997155      0.99997166      0.99997173      0.99997195      0.99997220      0.99997238      0.99997726      0.99997955      0.99998585      0.99999011      0.99999024      0.99999025      0.99999031      0.99999047      0.99999082      0.99999401      0.99999586      0.46636016      0.99997158      0.99997170      0.99997177      0.99997191      0.99997211      0.99997231      0.99997729      0.99997900      0.99998813      0.99999010      0.99999022      0.99999026      0.99999034      0.99999047      0.99999061      0.99999394      0.99999587      0.66363976      0.99997160      0.99997165      0.99997184      0.99997209      0.99997225      0.99997271      0.99997832      0.99997879      0.99998933      0.99999005      0.99999022      0.99999027      0.99999034      0.99999048      0.99999087      0.99999398      0.99999558      0.43230365      0.99997159      0.99997173      0.99997179      0.99997200      0.99997220      0.99997266      0.99997830      0.99997941      0.99998917      0.99999008      0.99999019      0.99999022      0.99999029      0.99999054      0.99999064      0.99999407      0.99999565
      0.48979592      0.00431283      0.48847014      0.55570511      0.47723081      0.00460785      0.99997143      0.99997154      0.99997162      0.99997183      0.99997208      0.99997227      0.99997716      0.99997947      0.99998579      0.99999007      0.99999020      0.99999021      0.99999027      0.99999043      0.99999078      0.99999399      0.99999584      0.48876372      0.99997147      0.99997159      0.99997166      0.99997179      0.99997200      0.99997220      0.99997720      0.99997892      0.99998808      0.99999006      0.99999018      0.99999022      0.99999030      0.99999043      0.99999057      0.99999392      0.99999585      0.55599595      0.99997148      0.99997153      0.99997172      0.99997198      0.99997213      0.99997259      0.99997823      0.99997870      0.99998928      0.99999001      0.99999018      0.99999023      0.99999030      0.99999044      0.99999084      0.99999395      0.99999556      0.47752144      0.99997147      0.99997161      0.99997167      0.99997189      0.99997208      0.99997255      0.99997821      0.99997932      0.99998913      0.99999004      0.99999014      0.99999018      0.99999025      0.99999051      0.99999060      0.99999405      0.99999564
      0.51020408      0.00431196      0.51009324      0.44453432      0.52210280      0.00460697      0.99997143      0.99997154      0.99997162      0.99997183      0.99997208      0.99997227      0.99997716      0.99997947      0.99998579      0.99999007      0.99999020      0.99999021      0.99999027      0.99999043      0.99999078      0.99999399      0.99999584      0.51038682      0.99997147      0.99997159      0.99997166      0.99997179      0.99997200      0.99997220      0.99997720      0.99997892      0.99998808      0.99999006      0.99999018      0.99999022      0.99999030      0.99999043      0.99999057      0.99999392      0.99999585      0.44482516      0.99997148      0.99997153      0.99997172      0.99997198      0.99997213      0.99997259      0.99997823      0.99997870      0.99998928      0.99999001      0.99999018      0.99999023      0.99999030      0.99999044      0.99999083      0.99999395      0.99999556      0.52239343      0.99997147      0.99997161      0.99997167      0.99997189      0.99997208      0.99997255      0.99997822      0.99997933      0.99998913      0.99999004      0.99999014      0.99999018      0.99999025      0.99999051      0.99999060      0.99999405      0.99999564
      0.53061224      0.00427362      0.53249347      0.33678521      0.56736811      0.00456742      0.99997155      0.99997166      0.99997173      0.99997195      0.99997220      0.99997238      0.99997726      0.99997955      0.99998585      0.99999011      0.99999024      0.99999025      0.99999031      0.99999047      0.99999082      0.99999401      0.99999586      0.53278584      0.99997158      0.99997170      0.99997177      0.99997191      0.99997211      0.99997231      0.99997729      0.99997900      0.99998813      0.99999010      0.99999022      0.99999026      0.99999034      0.99999047      0.99999061      0.99999395      0.99999587      0.33707486      0.99997160      0.99997165      0.99997184      0.99997209      0.99997225      0.99997271      0.99997832      0.99997879      0.99998932      0.99999005      0.99999022      0.99999027      0.99999034      0.99999048      0.99999087      0.99999397      0.99999558      0.56765754      0.99997159      0.99997173      0.99997179      0.99997200      0.99997220      0.99997266      0.99997831      0.99997941      0.99998918      0.99999008      0.99999019      0.99999022      0.99999029      0.99999054      0.99999064      0.99999407      0.99999566
      0.55102041      0.00419853      0.55739960      0.24395690      0.61346368      0.00448990      0.99997178      0.99997189      0.99997197      0.99997218      0.99997243      0.99997261      0.99997744      0.99997972      0.99998597      0.99999019      0.99999032      0.99999033      0.99999039      0.99999055      0.99999090      0.99999406      0.99999589      0.55768957      0.99997182      0.99997194      0.99997201      0.99997214      0.99997234      0.99997254      0.99997748      0.99997918      0.99998823      0.99999019      0.99999031      0.99999034      0.99999042      0.99999055      0.99999068      0.99999400      0.99999590      0.24424418      0.99997183      0.99997188      0.99997207      0.99997232      0.99997248      0.99997293      0.99997850      0.99997896      0.99998941      0.99999013      0.99999030      0.99999035      0.99999042      0.99999056      0.99999095      0.99999402      0.99999561      0.61375071      0.99997183      0.99997196      0.99997202      0.99997223      0.99997243      0.99997289      0.99997849      0.99997958      0.99998927      0.99999016      0.99999027      0.99999030      0.99999037      0.99999062      0.99999072      0.99999412      0.99999570
      0.57142857      0.00408802      0.58709216      0.17477066      0.66001519      0.00437577      0.99997213      0.99997224      0.99997232      0.99997252      0.99997277      0.99997295      0.99997772      0.99997997      0.99998615      0.99999031      0.99999044      0.99999045      0.99999051      0.99999067      0.99999101      0.99999413      0.99999594      0.58737853      0.99997217      0.99997228      0.99997235      0.99997248      0.99997268      0.99997288      0.99997776      0.99997943      0.99998837      0.99999031      0.99999043      0.99999046      0.99999053      0.99999067      0.99999080      0.99999407      0.99999595      0.17505438      0.99997218      0.99997223      0.99997241      0.99997267      0.99997282      0.99997327      0.99997876      0.99997922      0.99998954      0.99999025      0.99999042      0.99999047      0.99999054      0.99999068      0.99999106      0.99999410      0.99999567      0.66029866      0.99997218      0.99997231      0.99997237      0.99997258      0.99997277      0.99997322      0.99997876      0.99997983      0.99998940      0.99999028      0.99999039      0.99999042      0.99999049      0.99999074      0.99999083      0.99999420      0.99999575
      0.59183673      0.00394409      0.62476976      0.12689523      0.70568240      0.00422704      0.99997260      0.99997270      0.99997278      0.99997298      0.99997322      0.99997340      0.99997810      0.99998031      0.99998639      0.99999047      0.99999060      0.99999061      0.99999066      0.99999082      0.99999116      0.99999423      0.99999601      0.62505135      0.99997263      0.99997275      0.99997281      0.99997294      0.99997314      0.99997333      0.99997813      0.99997978      0.99998857      0.99999047      0.99999059      0.99999062      0.99999069      0.99999083      0.99999095      0.99999417      0.99999602      0.12717422      0.99997265      0.99997269      0.99997287      0.99997312      0.99997327      0.99997371      0.99997912      0.99997957      0.99998971      0.99999042      0.99999058      0.99999063      0.99999070      0.99999083      0.99999121      0.99999419      0.99999574      0.70596113      0.99997264      0.99997277      0.99997283      0.99997304      0.99997322      0.99997367      0.99997912      0.99998017      0.99998958      0.99999045      0.99999055      0.99999058      0.99999065      0.99999089      0.99999099      0.99999429      0.99999583
